team,sketch_title,writer,link,upload_date
Pretty_Boys,Good Weird vs. Bad Weird @UCB Maude Night,Nicole Silverberg,https://www.youtube.com/watch?v=g-ALK5x-8j8,20160228
Pretty_Boys,Got Your Back @UCB Maude Night Best Of Show,Molly Cahen,https://www.youtube.com/watch?v=dJ7fZglHc6E,20161116
Pretty_Boys,Got Your Back @UCB Maude Night,Molly Cahen,https://www.youtube.com/watch?v=jhGYkSgB8po,20160911
Pretty_Boys,Gridiron Gang Pep Talk @UCB Maude Night,Jacob Williams,https://www.youtube.com/watch?v=KAagbawdAsY,20161024
Pretty_Boys,Hannah @UCB Maude Night,Nicole Silverberg,https://www.youtube.com/watch?v=nY8sRbC1DcE,20160504
Pretty_Boys,His Life Was... Gatorade @UCB Maude Night,Jared Eimicke,https://www.youtube.com/watch?v=gzEye94HTa8,20160609
Pretty_Boys,Horse Throat Slitter @UCB Maude Night,Nicole Silverberg,https://www.youtube.com/watch?v=MjxkN4GwEPM,20161003
Pretty_Boys,HOW TO Meet People At Parties (Easy Runner Pt. 2),Jared Eimicke,https://www.youtube.com/watch?v=Lfo9T0WMF5E,20160401
Pretty_Boys,HOW TO Show Your Girlfriend Compassion (Easy Runner Pt. 3),Jared Eimicke,https://www.youtube.com/watch?v=nm-jeh23zqA,20160401
Pretty_Boys,HOW TO Tell Your Wife You Don't Love Her Anymore (Easy Runner Pt. 4),Jared Eimicke,https://www.youtube.com/watch?v=DBxz1ZxGlsw,20160401
Pretty_Boys,"I Love Her, But...",Taryn Englehart,https://www.youtube.com/watch?v=My8AqRuYviA,20170228
Pretty_Boys,I Promised Myself I Wouldn't Cry @UCB Maude Night,Sarah Rose Siskind,https://www.youtube.com/watch?v=J79uLyrnHo4,20160208
Pretty_Boys,I'm Fat @UCB Maude Night Best Of Show,Nicole Silverberg,https://www.youtube.com/watch?v=K_qR8qP1Ncc,20161116
Pretty_Boys,I'm Fat @UCB Maude Night,Nicole Silverberg,https://www.youtube.com/watch?v=7-CAN2Sw3NE,20160331
Pretty_Boys,Imaginary Mom @UCB Maude Night,Nicole Silverberg,https://www.youtube.com/watch?v=QR5G2_ArJIc,20160504
Pretty_Boys,Insult Bootcamp @UCB Maude Night,Sarah Siskind,https://www.youtube.com/watch?v=eRAwG8k8x0o,20160228
Pretty_Boys,Invite Interrogation @UCB Maude Night,Molly Cahen,https://www.youtube.com/watch?v=nkwUcURalQA,20160331
Pretty_Boys,Jinx Court,Taryn Englehart,https://www.youtube.com/watch?v=I6q8CyA0RQ8,20170124
Pretty_Boys,Juliard Dean Gives Way too Many Scholarships @UCB Maude Night,Jacob Williams,https://www.youtube.com/watch?v=kXNSvSzQo2I,20161024
Pretty_Boys,Just Here to Tan @UCB Maude Night,Jacob WIlliams,https://www.youtube.com/watch?v=kTjIO7OQwlQ,20160504
Pretty_Boys,Larry David the Cable Guy,Jared Ei,https://www.youtube.com/watch?v=QtX7HdvGFIc,20170412
Pretty_Boys,Late Secret Santa @UCB Maude Night,Molly Cahen,https://www.youtube.com/watch?v=wZXerbOhyeY,20160208
Pretty_Boys,LunaFemme: It's for Women! @UCB Maude Night,Sarah Siskind,https://www.youtube.com/watch?v=UACIkF9wFMM,20160912
Pretty_Boys,Mafia Nick Names @UCB Maude Night,Sarah Siskind,https://www.youtube.com/watch?v=JC1PMpsFRBA,20161003
Pretty_Boys,Marissa Mayer 2 @UCB Maude Night,Jared Eimicke,https://www.youtube.com/watch?v=sfyhnsMCrjE,20160911
Pretty_Boys,Marissa Mayer @UCB Maude Night,Jared Eimicke,https://www.youtube.com/watch?v=JCg1JIOIkV0,20160911
Pretty_Boys,Missing Puppets @UCB Maude Night,Jared Eimicke,https://www.youtube.com/watch?v=TAE_Z0jZqsw,20160331
Pretty_Boys,No Shoes Guy,Jacob Williams,https://www.youtube.com/watch?v=q6W7YBqH7b4,20170228
Pretty_Boys,Noir Karate,no writer,https://www.youtube.com/watch?v=7LKa5uqog8M,20170412
Pretty_Boys,Octopus Man,Jacob Willia,https://www.youtube.com/watch?v=bmpVe6eTT7c,20170613
Pretty_Boys,Over the Rain-Bro @UCB Maude Night,Molly Cahen,https://www.youtube.com/watch?v=9eDMSz6xcug,20160504
Pretty_Boys,Participation Trophies,Molly Cahen,https://www.youtube.com/watch?v=-PKqJ-smuy0,20170124
Pretty_Boys,Pepsi Focus Group,Taryn Englehart,https://www.youtube.com/watch?v=nmAq0PU4YG4,20170613
Pretty_Boys,Promised Myself I Wouldn't Cry @UCB Maude Night Best Of Show,Sarah Siskind,https://www.youtube.com/watch?v=_M28zppx6HI,20161116
Pretty_Boys,Real Life Trish @UCB Maude Night,Nicole Silverberg,https://www.youtube.com/watch?v=oN4Itln4Orw,20160208
Pretty_Boys,Rear-ending Martin Shkreli @UCB Maude Night,Jared Eimicke,https://www.youtube.com/watch?v=Y6u14650OxE,20161003
Pretty_Boys,Restaurant Cinema,Jared Eimicke,https://www.youtube.com/watch?v=i9shHcHj47A,20170124
Pretty_Boys,Robbery Feels like a Date @UCB Maude Night,Nicole Silverberg,https://www.youtube.com/watch?v=W5fPxEM4b5E,20160911
Pretty_Boys,SexyBack Yeah Guy,Gwynna Forgha,https://www.youtube.com/watch?v=zLDPE1PQhSk,20170228
Pretty_Boys,Shit-Talking Translator,Jared Ei,https://www.youtube.com/watch?v=oJQ4QIXd29Q,20170613
Pretty_Boys,Sitting Is The New Smoking,Jacob Williams,https://www.youtube.com/watch?v=JhDDr-1qFSw,20170412
Pretty_Boys,Solamente Espanol @UCB Maude Night Best Of Show,Molly Cahen,https://www.youtube.com/watch?v=E6M1gayqkYw,20161116
Pretty_Boys,Solo Museum Tour @UCB Maude Night,Jared Eimicke,https://www.youtube.com/watch?v=bt4mJekIIk8,20161024
Pretty_Boys,Starring New York City @UCB Maude Night,Jared Eimicke,https://www.youtube.com/watch?v=ACElpeGItXY,20160609
Pretty_Boys,Sting on a Sting @UCB Maude Night,Sarah Siskind,https://www.youtube.com/watch?v=QiXzdODQMEQ,20161024
Pretty_Boys,Stork Gets Fired @UCB Maude Night,Jacob Williams,https://www.youtube.com/watch?v=PoUTtWPDC3o,20160208
Pretty_Boys,The Bee's Knees Feed! @UCB Maude Night,Sarah Siskind,https://www.youtube.com/watch?v=C0yfK4UtCa0,20160609
Pretty_Boys,The Comedy Central Roast of the All-Knowing Orb @UCB Maude Night,Molly Cahen,https://www.youtube.com/watch?v=bM_bi5LPaKA,20160809
Pretty_Boys,The Godfather Runners,Gwynna Forgha,https://www.youtube.com/watch?v=5gK0Kdl14S8,20170613
Pretty_Boys,"The World Is On Fire, But I'm Good",Molly Cahen,https://www.youtube.com/watch?v=yxdBZgeML5I,20170327
Pretty_Boys,They're All Dead @UCB Maude Night,Sarah Siskind,https://www.youtube.com/watch?v=wpGfeO6Gegw,20160331
Pretty_Boys,Thinkpiece Spoilers,,https://www.youtube.com/watch?v=i0mMS2brtdY,20170613
Pretty_Boys,This is Hell (Runner) Accent Scene,Molly Cahen and Nicole Silverberg,https://www.youtube.com/watch?v=9Fdqh3G5Ldo,20160504
Pretty_Boys,This is Hell (Runner) Conversations Scene,Molly Cahen and Nicole Silverberg,https://www.youtube.com/watch?v=Mw5wErybqgA,20160504
Pretty_Boys,This is Hell (Runner) Elevator Scene,Molly Cahen and Nicole Silverberg,https://www.youtube.com/watch?v=4DHnDdIjsK4,20160504
Pretty_Boys,This is Hell (Runner) Office Scene,Molly Cahen and Nicole Silverberg,https://www.youtube.com/watch?v=Bj4XCAkHNyc,20160504
Pretty_Boys,Tremblay Talent Show @UCB Maude Night,Jared Eimike,https://www.youtube.com/watch?v=1hbnNnApPdc,20160228
Pretty_Boys,Unfinished Buzzfeed Quiz,no writer,https://www.youtube.com/watch?v=EdLlsutXl1k,20170412
Pretty_Boys,Virgin Sacrifice,,https://www.youtube.com/watch?v=BaoYRjzFyAg,20170228
Pretty_Boys,Who Wants To Be A Millionaire,Gwynna Forgha,https://www.youtube.com/watch?v=J2856mTwU-E,20170613
Pretty_Boys,Why Do You Want To Get On The Plane So Damn Fast?,Gwynna Forgha,https://www.youtube.com/watch?v=rX8XANk2-Rs,20170124
Pretty_Boys,Write Like a Dog @UCB Maude Night,Jacob Williams,https://www.youtube.com/watch?v=erM-Y-GkpDA,20161003
Pretty_Boys,You Can't Win @UCB Maude Night,Molly Cahen,https://www.youtube.com/watch?v=7IsoOKm1148,20160228
Prom,Abramowitz,Stephanie Bencin,https://www.youtube.com/watch?v=vqGQHD2WeJg,20121125
Prom,Amber Slamber,Sasheer Zamata,https://www.youtube.com/watch?v=_YZoYz-v15Y,20120705
Prom,Amber vs. Salad,Stephanie Bencin,https://www.youtube.com/watch?v=1cnGngmnhIU,20130126
Prom,Annie,Achilles Stamatelaky,https://www.youtube.com/watch?v=IKLbJyQ7tlA,20121227
Prom,Apocalypse Newscast,Achilles Stamatelaky,https://www.youtube.com/watch?v=DbYTIEtdfM8,20120705
Prom,Australian Anti Smoking,Matt Starr,https://www.youtube.com/watch?v=vtgLfXjwNxU,20120705
Prom,Awkward Girl,Sasheer Zamata,https://www.youtube.com/watch?v=RNbIqcNxwac,20130513
Prom,Awkward Nativity,Matt Starr,https://www.youtube.com/watch?v=9vcUSrAnQvk,20121227
Prom,Back Ally A Capella,Matt Starr,https://www.youtube.com/watch?v=fHbx0IfeUvs,20121125
Prom,Bad Translator,Ari Scott,https://www.youtube.com/watch?v=oyTCKhB2vUY,20120706
Prom,Bank Loan,Daniel Spenser,https://www.youtube.com/watch?v=R1NHRAi6Dn0,20130605
Prom,Belt,Stephanie Bencin,https://www.youtube.com/watch?v=VSfjyub72ts,20120705
Prom,Black History Month,Ari Scott,https://www.youtube.com/watch?v=pNY_pusDmv4,20120706
Prom,Blanket,Stephanie Bencin,https://www.youtube.com/watch?v=8F5Hdj-e9FY,20120705
Prom,Book Club,David Bernstein,https://www.youtube.com/watch?v=TB96xYCfbpo,20130206
Prom,Boondock Saints,no writer,https://www.youtube.com/watch?v=c-dAx8EhHw4,20121231
Prom,Bowl,Stephanie Bencin,https://www.youtube.com/watch?v=mXsqqHy4r3E,20120926
Prom,Butt Georgia O'Keeffe,Achilles Stamatelaky,https://www.youtube.com/watch?v=EQsLneblNY0,20120706
Prom,Charlie Brown,Stephanie Bencin,https://www.youtube.com/watch?v=9wPesPP-eR0,20121227
Prom,Children's Nativity Scene,no writer,https://www.youtube.com/watch?v=9kEwzV6k_wo,20121227
Prom,Chop Busters,Daniel Spenser,https://www.youtube.com/watch?v=P6fLsey1Bu4,20130206
Prom,Close Enough,Achilles Stamatelaky,https://www.youtube.com/watch?v=ZxAiI1MnEVI,20120706
Prom,Clowns,Achilles Stamatelaky,https://www.youtube.com/watch?v=LXdktYeT_4g,20120726
Prom,Cool Nerd,Achilles Stamatelaky,https://www.youtube.com/watch?v=zc30Ccppt4Q,20120926
Prom,Curveball,no writer,https://www.youtube.com/watch?v=cZoWpO54mQc,20130713
Prom,Dramatic Cab,Daniel Spenser,https://www.youtube.com/watch?v=BUWKjbWg5mE,20130206
Prom,Duane Reade,Matt Starr,https://www.youtube.com/watch?v=nUJs53ZLbSI,20130314
Prom,Eagles,Daniel Spenser,https://www.youtube.com/watch?v=gJDSA5aF6rA,20130314
Prom,"Elton John Forgets The Words To ""Candle In The Wind""",Achilles Stamatelaky,https://www.youtube.com/watch?v=31HxjOqnNGQ,20130605
Prom,"Elton John Forgets The Words To ""Don't Go Breaking My Heart""",Achilles Stamatelaky,https://www.youtube.com/watch?v=AjeTHAVQbVU,20130605
Prom,Fathers Day Runner,no writer,https://www.youtube.com/watch?v=iyFkOwmOx_s,20121002
Prom,Finicky Gangster,Stephanie Bencin,https://www.youtube.com/watch?v=ONCqk86JAsA,20120726
Prom,Folk Duo,no writer,https://www.youtube.com/watch?v=xp8T_zkIx64,20130713
Prom,Guys Night Out,Sasheer Zamata,https://www.youtube.com/watch?v=v2Wdwn05tKU,20130126
Prom,Hacking Into The Mainframe,Achilles Stamatelaky,https://www.youtube.com/watch?v=Zv7cKll1c5k,20130605
Prom,He's a Great Guy,Achilles Stamatelaky,https://www.youtube.com/watch?v=mhHnjitSY9I,20121125
Prom,Heroes Last Words,Stephanie Bencin,https://www.youtube.com/watch?v=yCttLjkhpFU,20130206
Prom,Hot Flashes,Sarah Tollemache,https://www.youtube.com/watch?v=UBDxuJuyyT0,20130314
Prom,I Need Space,Matt Starr,https://www.youtube.com/watch?v=hrLIFxLJvos,20130126
Prom,I'm So Mad At You,Achilles Stamatelaky,https://www.youtube.com/watch?v=theGNjnensQ,20120705
Prom,Kidnapper,David Bernstein,https://www.youtube.com/watch?v=dslU75QcOPg,20121125
Prom,Kidnapping failure,no writer,https://www.youtube.com/watch?v=O3Ds22xTWZE,20130713
Prom,King Richard,David Bernstein,https://www.youtube.com/watch?v=d41Ds5suwjQ,20120706
Prom,Kuda's Impressions,Ari Scott,https://www.youtube.com/watch?v=0gQQkXDcRl4,20130126
Prom,Law Firm Commercial Acting,Ari Scott,https://www.youtube.com/watch?v=zW11nDPQMQc,20120926
Prom,Maintaining Workout,Sarah Tollemache,https://www.youtube.com/watch?v=ll-PKIAnIMI,20130605
Prom,Male Fraud,Davide Bernstein,https://www.youtube.com/watch?v=XqBym_UUR_Y,20130605
Prom,Male Ghost,Achilles Stamatelaky,https://www.youtube.com/watch?v=STixedtTsrg,20121126
Prom,Martian Luther King,Sasheer Zamata,https://www.youtube.com/watch?v=Scr6nOnu2D4,20120706
Prom,Meant To Be,Sasheer Zamata,https://www.youtube.com/watch?v=l6l_9pgzBsI,20120726
Prom,Misteltoe,Sasheer Zamata,https://www.youtube.com/watch?v=EcpBjXfPmu4,20121227
Prom,Moneybox,David Bernstein,https://www.youtube.com/watch?v=XjwsUIwX3Pc,20120706
Prom,Murder Mystery,Stephanie Bencin,https://www.youtube.com/watch?v=PCMhqjN4B2g,20120706
Prom,My Two Vests,Daniel Spenser,https://www.youtube.com/watch?v=BzU1hO2VcO0,20130513
Prom,Neighbors and Exes,Matt Starr,https://www.youtube.com/watch?v=tk8mNEspnKQ,20120706
Prom,Nerd Self Defense,Matt Starr,https://www.youtube.com/watch?v=EzL-Am4yuvs,20130605
Prom,No Bad Ideas Brainstorm,Achilles Stamatelaky,https://www.youtube.com/watch?v=Ap2vUZgf0fg,20130605
Prom,Noir Perv,no writer,https://www.youtube.com/watch?v=igWgmCb8Wj0,20130713
Prom,Office Clapping,Matt Starr,https://www.youtube.com/watch?v=35e5zWZLg6g,20130206
Prom,One Direction Curse,Matt Starr,https://www.youtube.com/watch?v=vG13Jt6qf-4,20130206
Prom,Party With Amber,Stephanie Bencin,https://www.youtube.com/watch?v=ZRJh9RxBH5c,20121125
Prom,Pause In the Conversation,Achilles Stamatelaky,https://www.youtube.com/watch?v=MSjeQ6SFIsk,20120706
Prom,Pepsi Challenge,Sasheer Zamata,https://www.youtube.com/watch?v=ZuBf8MymLJ8,20130314
Prom,Phantom of the Opera Fight,David Bernstein,https://www.youtube.com/watch?v=DLATHOzJWgw,20120705
Prom,Pick Up Artists,Sasheer Zamata,https://www.youtube.com/watch?v=1y-vQd6T2_c,20130206
Prom,Prime Suspects,Matt Starr,https://www.youtube.com/watch?v=Yd2vEzHS1ao,20120706
Prom,Prom Date,David Bernstein,https://www.youtube.com/watch?v=uUnrwmZGPOA,20120926
Prom,R&B and Babies,Meggie Spellman,https://www.youtube.com/watch?v=87tu6K9BW8s,20130605
Prom,Rapunzel,no writer,https://www.youtube.com/watch?v=dzihVmATF2Y,20130713
Prom,Rave The Last Dance,Stephanie Bencin,https://www.youtube.com/watch?v=tcKUE6Qleg0,20130126
Prom,Real Estate Helper,Matt Starr,https://www.youtube.com/watch?v=Eyrb4Ep8veo,20130513
Prom,Rocks Paper Scissors,Matt Starr,https://www.youtube.com/watch?v=4QEaGV98hZE,20121126
Prom,Scrooge,Daniel Spenser,https://www.youtube.com/watch?v=sPNBVMpv4Dw,20130107
Prom,Sociopath Workout,Matt Starr,https://www.youtube.com/watch?v=mKeCBgQ34Kg,20120726
Prom,Something More Comfortable,Matt Starr,https://www.youtube.com/watch?v=ZADEozXWhMM,20120726
Prom,Stenographer,Ari Scott,https://www.youtube.com/watch?v=WuFFuDIYg9E,20121126
Prom,Sugar Ray,Achilles Stamatelaky,https://www.youtube.com/watch?v=3YCc3YiMXfM,20121126
Prom,Table For Who,Sasheer Zamata,https://www.youtube.com/watch?v=IF3PYiP2ALo,20120705
Prom,Tax Shows,Stephanie Bencin,https://www.youtube.com/watch?v=f3wfO9WKvZk,20120705
Prom,That Loving Feeling,Matt Starr,https://www.youtube.com/watch?v=7nufy4hhBWE,20120706
Prom,The 12 Days of Christmas,no writer,https://www.youtube.com/watch?v=VjYOu2B3aJc,20121220
Prom,The Cleaner,David Bernstein,https://www.youtube.com/watch?v=0gt6acwydqI,20121126
Prom,The Exam,Ari Scott,https://www.youtube.com/watch?v=QMVb6hfy_ow,20120705
Prom,The Longest Intro,Stephanie Bencin,https://www.youtube.com/watch?v=b2euEzfa6dk,20120706
Prom,The Loud Girl,Sasheer Zamata,https://www.youtube.com/watch?v=dM4RckshSAw,20130314
Prom,The Mark,Matt Starr,https://www.youtube.com/watch?v=UdxikElvexU,20120705
Prom,This Restaurant Is Too Fancy,Matt Starr,https://www.youtube.com/watch?v=s_HKo5xesnM,20120926
Prom,Up My Ass,no writer,https://www.youtube.com/watch?v=KSwvK-IrpT0,20130713
Prom,Video Will,David Bernstein,https://www.youtube.com/watch?v=PbnLNlq1CGo,20130126
Prom,Warriors,Achilles Stamatelaky,https://www.youtube.com/watch?v=mAdLP4NMZKs,20130314
Prom,We Are Olympians Final,Matt Starr,https://www.youtube.com/watch?v=grVOg_bXnDc,20120817
Prom,We Hated It,Stephanie Bencin,https://www.youtube.com/watch?v=eDswaxMEyAk,20121126
Prom,Wedding Photographer,Ari Scott,https://www.youtube.com/watch?v=HOvuSRjjncc,20121125
Prom,When Is Good,Achilles Stamatelaky,https://www.youtube.com/watch?v=qEA0QpZQXgw,20120726
Prom,You Made It Weird,Achilles Stamatelaky,https://www.youtube.com/watch?v=pCkuR5GJRtI,20120926
Prom,Zoo Crew,Achilles Stamatelaky,https://www.youtube.com/watch?v=c_fMg_n2WFc,20130513
Ripley,Adulthood: The Video Game,Darren Miller,https://www.youtube.com/watch?v=0UMCiG6YgFw,20140506
Ripley,Antiques Road Show,Stephanie Bencin,https://www.youtube.com/watch?v=dxgNsWe6DgY,20150303
Ripley,Audio Issues,Sarah Burton,https://www.youtube.com/watch?v=OoiKCKDQn6E,20140501
Ripley,Back to Bed,Daniel Spenser,https://www.youtube.com/watch?v=Y-m80wXVUkM,20140505
Ripley,Bleeding Corn,Georgie Aldaco,https://www.youtube.com/watch?v=bIIJYHiAPAo,20150303
Ripley,Boy Crazy for Burgers,Georgie Aldaco,https://www.youtube.com/watch?v=Yg-Zg8AZ6WA,20150112
Ripley,Brassy Bride,Meggie Spellman,https://www.youtube.com/watch?v=McuAVWlemSo,20140828
Ripley,Butt Leprechauns,David Hill,https://www.youtube.com/watch?v=wDg0B6LwWJo,20141031
Ripley,Can't Dance Revolution,Georgie Aldaco,https://www.youtube.com/watch?v=N1gQm9IHSQ0,20140828
Ripley,Can't Die On Your Birthday,Georgie Aldaco,https://www.youtube.com/watch?v=_bDAOgFJrhs,20141030
Ripley,Car Driver & Deer,Sarah Burton,https://www.youtube.com/watch?v=QrD5bGWz_eQ,20140502
Ripley,Cha Cha Slide Gun Factory,Darren Miller,https://www.youtube.com/watch?v=M8cy5qwE0a4,20141030
Ripley,Check Out Channel 4,Georgie Aldaco,https://www.youtube.com/watch?v=XW3rDtRGhsQ,20140505
Ripley,Chicken Bad Boys - Interstitial,Georgie Aldaco,https://www.youtube.com/watch?v=o3_igzS_aKA,20141030
Ripley,Chicken Bad Boys,Georgie Aldaco,https://www.youtube.com/watch?v=aLkFpbbJulg,20141030
Ripley,Clockface Girl,Alex Song,https://www.youtube.com/watch?v=rgTEO1ZDqhs,20140828
Ripley,Company Basketballs,Marguerite Spellman,https://www.youtube.com/watch?v=F2b05n1bCLw,20141031
Ripley,Cool Cancer Kid,Alex Song,https://www.youtube.com/watch?v=UbN-W24fLTM,20140901
Ripley,Corpse Boyfriend,Sarah Burton,https://www.youtube.com/watch?v=OMpw-iYmhWA,20140828
Ripley,Crimea Complicated,Sarah Burton,https://www.youtube.com/watch?v=N9H0sCwhJek,20141031
Ripley,Dad's Skate Video,no writer,https://www.youtube.com/watch?v=7Nk4CTSoMLk,20140423
Ripley,Dangerous Minds 2: The Squeakquel,Sarah Burton,https://www.youtube.com/watch?v=bX5wXznHoQ4,20150218
Ripley,Deathbed Request,David Hill,https://www.youtube.com/watch?v=b9onFW-ZXFA,20150112
Ripley,Don't Feed The Surfers,David Hill,https://www.youtube.com/watch?v=Dt2vfyVpYyo,20140828
Ripley,Driving Instructor Stalker,Sarah Burton,https://www.youtube.com/watch?v=PUzudJBuII4,20140506
Ripley,Drunk Friends Find A Baby,Meggie Spellman,https://www.youtube.com/watch?v=-KPOs4lCnKU,20141030
Ripley,Eagles While You Wait (Runner 3),Georgie Aldaco,https://www.youtube.com/watch?v=57oj3iY5F7g,20140501
Ripley,Family Feud,Stephanie Bencin,https://www.youtube.com/watch?v=gEq2aZlPjlU,20141030
Ripley,Fatherhood Pact,Alex Song,https://www.youtube.com/watch?v=uUNo1zCJKgI,20140828
Ripley,Fleet Foxes Radio,Darren Miller,https://www.youtube.com/watch?v=e1yNE_hh5AA,20150303
Ripley,Four Leaf Clover Tickles,Meggie Spellman,https://www.youtube.com/watch?v=WZebuIgEomg,20140430
Ripley,Freshen Up,Sarah Burton,https://www.youtube.com/watch?v=g281ivz4u6c,20140901
Ripley,Fuck Daycare,David Hill,https://www.youtube.com/watch?v=jYyWmAzNnrg,20140621
Ripley,Gluten Free Magician,Alex Song,https://www.youtube.com/watch?v=koYk_65_0fQ,20150218
Ripley,Godzilla,Daniel Spenser,https://www.youtube.com/watch?v=Ir2l6WccbjI,20150218
Ripley,Google Cow,Alexandra Song,https://www.youtube.com/watch?v=9hxLebzeT4M,20140621
Ripley,Grizzled Sally Draper,Alex Song,https://www.youtube.com/watch?v=W85j2te5EHk,20150112
Ripley,Helicopter Traffic,David Hill,https://www.youtube.com/watch?v=HvmePRWBLiM,20140901
Ripley,Hidden ButtGun,Meggie Spellman,https://www.youtube.com/watch?v=F6cLVPJeAKQ,20150218
Ripley,Hiding at Half-time,Meggie Spell,https://www.youtube.com/watch?v=WN0dNzqSQFo,20140901
Ripley,Hunks for Cans,Georgie Aldaco,https://www.youtube.com/watch?v=FibP3q0SHrM,20140505
Ripley,I'm A Doctor,Stephanie Bencin,https://www.youtube.com/watch?v=dEc3WuyZMXU,20141030
Ripley,Jane's New Paws,Daniel Spenser,https://www.youtube.com/watch?v=JAMyHnTLksY,20140505
Ripley,Kiss Excuse Me,Meggie Spellman,https://www.youtube.com/watch?v=xKOzyb0Hj_c,20140621
Ripley,Lettuce,Daniel Spenser,https://www.youtube.com/watch?v=k6K95Do2PQQ,20150303
Ripley,List of Names,Meggie Spellman,https://www.youtube.com/watch?v=FP9XvCj6mcY,20141030
Ripley,Mad Men Band Aids,David Hill,https://www.youtube.com/watch?v=ks48H4B9rCg,20141030
Ripley,Major League Paint Drying,Darren Miller,https://www.youtube.com/watch?v=fVuWU80inwY,20141030
Ripley,Manson Crush,Sarah Burton,https://www.youtube.com/watch?v=b7NC79OH8wg,20140827
Ripley,Married Couple Meet Cutes,Darren Miller,https://www.youtube.com/watch?v=p08Q524t3Yc,20140502
Ripley,Men's Underwear Gift Shop,Meggie Spellman,https://www.youtube.com/watch?v=kolhIPmutMo,20140505
Ripley,Motion For Ice-Cream Break,Georgie Aldaco,https://www.youtube.com/watch?v=74ZhLETIlao,20140901
Ripley,Nacho Funeral,David Hill,https://www.youtube.com/watch?v=6EWjUsbGqoo,20140501
Ripley,Opera Translation Runner,Georgie Aldaco,https://www.youtube.com/watch?v=f-yqP75eWjE,20140828
Ripley,Overalls Shopping,Georgie Aldaco,https://www.youtube.com/watch?v=7wGnW5Wn7GY,20140502
Ripley,Owl Facts Runner 1,Meggie Spellman,https://www.youtube.com/watch?v=9tUW45VgyNA,20140621
Ripley,Owl Facts Runner 2,Meggie Spellman,https://www.youtube.com/watch?v=VaylB9yY_tg,20140621
Ripley,Owl Facts Runner 3,Meggie Spellman,https://www.youtube.com/watch?v=Op9MLrEmFZE,20140621
Ripley,Peasant Lady's Horse Song,Georgie Aldaco,https://www.youtube.com/watch?v=WHuquY15BeE,20141022
Ripley,Period Pancake,Sarah Burton,https://www.youtube.com/watch?v=Rhq_p7pjUPE,20140505
Ripley,Plant Psychic,Dan Spenser,https://www.youtube.com/watch?v=NrC643JxlKA,20141030
Ripley,Plumber Loses Cat in Wall,Meggie Spellman,https://www.youtube.com/watch?v=WSZID99RdcE,20150112
Ripley,Pool in Every Kitchen,Georgie Aldaco,https://www.youtube.com/watch?v=eiUizFX07Kg,20141030
Ripley,Postgame Confusion,David Hill,https://www.youtube.com/watch?v=7fnWpjhZUNs,20140505
Ripley,Puppy Interrogation,Sarah Burton,https://www.youtube.com/watch?v=V5Et2ou_Di4,20150112
Ripley,Q & A,Daniel Spenser,https://www.youtube.com/watch?v=7WY7iBoTUW0,20140828
Ripley,Raw Banana Recipe,Georgie Aldaco,https://www.youtube.com/watch?v=TBfkGSRF1r4,20150303
Ripley,Ripley - Bumper,no writer,https://www.youtube.com/watch?v=-JlcvePsBLs,20140426
Ripley,Sassy MTA Worker,Meggie Spellman,https://www.youtube.com/watch?v=jBXeoWfW0yk,20140901
Ripley,Seamless Blackout,Sarah Burton,https://www.youtube.com/watch?v=A98U8YiCZA4,20140828
Ripley,Skateboard Dad,Georgie Aldaco,https://www.youtube.com/watch?v=znIupJjT_MQ,20140621
Ripley,Steal a Cat,Georgie Aldaco,https://www.youtube.com/watch?v=XCzouvu2Ma8,20140828
Ripley,Stick TV,Georgie Aldaco,https://www.youtube.com/watch?v=pW0Mh6-lJuw,20140506
Ripley,Supremes Pie,Georgie Aldaco,https://www.youtube.com/watch?v=uVnmoB_kcng,20140621
Ripley,Sushi,Daniel Spenser,https://www.youtube.com/watch?v=6pdYdstsnBo,20150112
Ripley,Taco Bell On The Moon,Meggie Spellman,https://www.youtube.com/watch?v=SGIbOOkkhYw,20140506
Ripley,Team Tweet,Dan Spenser,https://www.youtube.com/watch?v=wGiHB_OXVKk,20141031
Ripley,The Mummy,Dan Spenser,https://www.youtube.com/watch?v=gVGK6w-iIR8,20141030
Ripley,The Ugly Dumpling,Alex Song,https://www.youtube.com/watch?v=u4iTOlBwo5g,20141031
Ripley,Time Lapse,Daniel Spenser,https://www.youtube.com/watch?v=hMAw0GwNiGw,20140621
Ripley,Tom Cruise Plastic Surgery,Georgie Aldaco,https://www.youtube.com/watch?v=PGBCPfDaTh8,20150218
Ripley,Vape Noir,David Hill,https://www.youtube.com/watch?v=Zm9h099OHBQ,20140828
Ripley,VHS Of The Surgery,Georgie Aldaco,https://www.youtube.com/watch?v=wbzmRk31MIU,20140828
Ripley,War Birthday,David Hill,https://www.youtube.com/watch?v=5CknvLjtrYo,20150218
Ripley,We Got Pipe,Georgie Aldaco,https://www.youtube.com/watch?v=TFExj16yh2o,20140506
Roanoke,2 Sex Positive Moms (ROANOKE Mar 2015),Sarah Burton,https://www.youtube.com/watch?v=VQnLqCknEtM,20150422
Roanoke,6 Angry Men - Serial 12 Angry Men Parody (ROANOKE Dec 2014),Sarah Burton,https://www.youtube.com/watch?v=sSWnaFO2ey4,20141217
